CF,xc,yc,tc,projected_area,xwidth,ywidth,height,volume,duration,total_intensity,mean_intensity,max_intensity,xmax,ymax,tmax,variance,xbary,ybary,tbary,barintensity,relative_variance,x_image,y_image,lon_carrington,lat_carrington,corrcoeff,LOSdist,x_shift,y_shift,major_axis,minor_axis,angle
206,152.0,83.0,341.5,39,8,8,nan,197,19,73947,375.3654822335025,479,151,85,345,243.31385476963374,152,84,342,344,0.6562389440420646,673.5844407071888,683.2673779009596,151.81927710843374,16.853413654618475,nan,nan,nan,nan,9.822870117782845,3.1162834673965123,-0.6145373354192254
207,157.5,109.5,102.5,15,5,3,nan,39,7,18644,478.05128205128204,543,158,109,102,311.8821296681941,157,109,102,504,0.6554656082365129,679.8578222727215,703.8742788283471,151.90361445783134,17.09437751004016,nan,nan,nan,nan,3.0237157840738176,2.799416848895061,1.5707963267948966
208,3.5,62.5,54.0,1,1,1,nan,2,2,440,220.0,232,3,62,54,144.0,3,62,54,232,0.6545454545454545,531.6266266914217,669.3826571188522,150.03614457831324,16.622489959839356,nan,nan,nan,nan,1.0,1.0,0.7853981633974483
209,80.0,54.5,158.5,5,2,3,nan,9,3,2137,237.44444444444446,254,79,55,159,154.30222222222224,79,54,158,248,0.652532656705197,604.9721787825781,660.0569344066434,150.95180722891567,16.552208835341364,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,0.3217505543966422
210,164.0,114.0,179.5,8,2,4,nan,26,7,12780,491.53846153846155,606,164,114,180,317.1598019343793,163,113,179,451,0.651628997818987,685.4869519042786,707.9882071463628,151.97590361445782,17.144578313253014,nan,nan,nan,nan,4.155374705678736,1.9054711331003737,-0.14572839723893355
211,107.0,57.5,124.5,6,2,3,nan,8,3,2060,257.5,277,106,58,124,161.30246913580228,106,57,124,275,0.6488144009931712,630.8800165018806,661.5609802883197,151.27710843373495,16.582329317269078,nan,nan,nan,nan,3.265986323710904,2.0,0.0
212,42.0,204.0,85.0,17,4,8,nan,36,4,10439,289.97222222222223,331,42,203,85,183.71031681459556,41,204,85,313,0.6483409479173933,567.45120284367,790.225940204053,150.50602409638554,18.038152610441767,nan,nan,nan,nan,8.142367175942196,2.319882922075832,-0.09869777992494039
213,105.5,105.0,253.5,20,7,6,nan,85,13,27762,326.61176470588236,384,106,104,253,208.05095797720787,106,104,253,384,0.6478244785324223,630.2501858851001,701.6007149401793,151.27710843373495,17.044176706827308,nan,nan,nan,nan,4.533315962095487,3.0114583009821128,0.8547180319645272
214,138.5,88.0,228.0,38,9,8,nan,173,20,57977,335.1271676300578,428,139,86,231,215.47902185282837,138,88,227,318,0.6477901045124945,662.0997474505086,684.6127596470193,151.67469879518072,16.863453815261046,nan,nan,nan,nan,12.378177899186035,2.493634274728838,-0.7834849074294686
215,75.5,132.5,340.5,15,7,7,nan,25,5,7690,307.6,359,74,130,339,193.46481632653064,75,131,340,322,0.6374758587298599,599.2152146798005,725.5202827397999,150.89156626506025,17.305220883534137,nan,nan,nan,nan,3.5820700954176696,2.4713456540351717,0.5318489112012798
216,79.5,128.0,188.5,23,7,4,nan,82,11,27878,339.9756097560976,417,79,127,185,210.99559372130398,80,127,187,359,0.6353991317310864,604.0500253668217,722.705879702758,150.95180722891567,17.275100401606426,nan,nan,nan,nan,6.148008795957575,3.37483152836231,1.5281447376920723
217,208.5,234.0,291.0,5,3,2,nan,6,2,3243,540.5,566,207,234,290,334.89000000000044,208,234,290,565,0.6339011925042598,723.5398793082556,810.5013818120304,152.49397590361446,18.349397590361445,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,1.2490457723982544
218,156.5,121.5,37.0,6,3,3,nan,7,2,3009,429.85714285714283,453,157,120,36,264.0625,156,121,36,436,0.6313508667065152,678.7058236589419,713.479368137612,151.89156626506025,17.204819277108435,nan,nan,nan,nan,3.8297084310253524,1.8856180831641265,-0.6435011087932844
219,117.5,121.0,177.5,15,3,6,nan,86,11,29329,341.0348837209302,418,117,120,176,212.0780563134053,117,120,177,375,0.6305513466418073,640.5253118297967,715.0695533457406,151.40963855421685,17.204819277108435,nan,nan,nan,nan,6.468355765954826,2.2470564242866353,0.3435022391706225
220,32.0,114.0,28.5,16,6,6,nan,58,9,18046,311.13793103448273,355,30,114,29,190.2515685749303,32,113,29,327,0.6286806414984081,557.1724177865719,713.4639488811923,150.36144578313252,17.144578313253014,nan,nan,nan,nan,6.970052263473454,2.5158724228384246,-0.7674686326502789
221,120.5,70.5,38.5,7,3,3,nan,14,5,3774,269.57142857142856,310,120,70,39,163.92163265306127,120,70,39,310,0.6196411213799702,644.1486784001745,671.4445126815899,151.44578313253012,16.70281124497992,nan,nan,nan,nan,3.7032803990902057,2.138089935299395,-0.7853981633974483
222,170.0,64.5,346.5,26,8,5,nan,282,27,110809,392.93971631205676,458,171,64,344,240.97999935962562,170,64,346,400,0.6194908164631271,693.0267766920701,664.2000219649141,152.06024096385542,16.6425702811245,nan,nan,nan,nan,5.258554520990449,3.5691337129452037,-1.0899798962278346
223,32.5,74.0,236.0,9,3,4,nan,29,6,6689,230.6551724137931,267,32,74,234,140.47916666666674,32,73,235,255,0.61907822254866,559.5176268628088,678.5796268114726,150.3855421686747,16.7429718875502,nan,nan,nan,nan,4.155374705678736,1.9054711331003737,-0.14572839723893355
224,116.5,120.5,344.5,19,5,9,nan,78,9,26522,340.02564102564105,404,117,121,345,206.48398814951378,117,121,343,401,0.615740061366867,640.5090528086887,715.9389590975711,151.40963855421685,17.214859437751002,nan,nan,nan,nan,6.2869935679309235,2.54667355511495,0.30512824042781367
225,31.0,133.0,190.0,11,4,4,nan,23,4,6615,287.60869565217394,332,31,132,190,172.83023915816304,31,132,190,332,0.6156371623396029,557.9207332507126,729.0668483092976,150.3734939759036,17.325301204819276,nan,nan,nan,nan,4.381780460041329,2.6832815729997477,0.4636476090008061
226,59.0,91.5,348.5,10,6,3,nan,23,7,6717,292.04347826086956,317,59,91,347,179.79452380952384,59,91,348,302,0.6146471100547791,585.3293208703417,692.2317803085001,150.710843373494,16.913654618473895,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,-1.2490457723982544
227,134.0,62.5,72.0,6,2,3,nan,8,2,2169,271.125,299,133,62,72,162.5625,134,62,72,288,0.6140226628895185,656.7147692453921,663.9561422004219,151.6024096385542,16.622489959839356,nan,nan,nan,nan,3.265986323710904,2.0,0.0
228,54.5,86.0,244.5,10,3,4,nan,27,5,7376,273.18518518518516,352,54,85,245,162.40674567901223,54,85,244,285,0.60300529345002,580.5898719962804,687.2208385209192,150.65060240963857,16.853413654618475,nan,nan,nan,nan,3.885753375057407,2.7954428906961324,0.3543131360638352
229,108.5,72.0,191.0,13,3,6,nan,41,8,12200,297.5609756097561,361,107,72,192,174.90572420634913,108,72,191,318,0.5983847461331788,631.6587414707103,673.7120911518444,151.289156626506,16.722891566265062,nan,nan,nan,nan,4.381780460041329,2.6832815729997477,0.4636476090008061
230,47.0,134.0,147.0,4,2,2,nan,11,4,3071,279.1818181818182,296,46,134,147,163.51171875,46,134,146,,0.593643635125936,572.3032961461372,730.1681461414739,150.55421686746988,17.34538152610442,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
231,22.5,122.5,280.0,9,3,3,nan,28,6,8310,296.7857142857143,344,22,122,280,173.57592592592604,22,122,280,344,0.5928139546650479,549.3842533786471,720.7610102363745,150.26506024096386,17.224899598393574,nan,nan,nan,nan,3.4641016151377544,2.7386127875258306,-0.7853981633974483
232,163.0,106.5,192.0,17,4,5,nan,72,8,35386,491.47222222222223,616,164,106,194,289.8116522777884,163,106,192,514,0.5916381641188603,685.6322418483478,701.030160871377,151.97590361445782,17.06425702811245,nan,nan,nan,nan,3.8297084310253524,3.8297084310253524,0.7853981633974483
233,104.0,107.0,263.0,17,4,8,nan,45,6,14844,329.8666666666667,382,103,109,262,189.7640798969812,104,107,262,364,0.5898724191794164,627.3032485435083,706.0715307525801,151.24096385542168,17.09437751004016,nan,nan,nan,nan,9.373016003653364,2.7989410489072313,-0.035959798019414305
234,62.5,94.0,85.0,19,5,6,nan,42,6,14364,342.0,427,61,94,83,195.98713230662656,62,93,84,351,0.5820940277143354,587.216064434376,694.758131112849,150.73493975903614,16.943775100401606,nan,nan,nan,nan,5.513329550938411,2.8563530626140765,-0.40153208495467374
235,220.0,154.5,316.5,4,2,3,nan,8,5,4402,550.25,573,220,155,314,317.44,220,154,316,532,0.5812854788500275,737.8197721646472,741.4826142092094,152.65060240963857,17.556224899598394,nan,nan,nan,nan,2.3094010767585034,1.3333333333333333,-0.7853981633974483
236,31.5,72.5,62.0,3,1,3,nan,4,2,871,217.75,234,31,72,61,126.5625,31,72,61,234,0.5812284730195177,558.5724871381619,676.8813135471609,150.3734939759036,16.722891566265062,nan,nan,nan,nan,2.0,1.0,0.0
237,118.5,124.5,355.0,19,3,9,nan,89,10,30496,342.65168539325845,408,118,123,354,195.97815414356637,118,124,355,377,0.5801847027413373,641.4321029253138,717.6374025008921,151.42168674698794,17.234939759036145,nan,nan,nan,nan,7.446660303508689,2.5325712212718803,0.2298782890270809
238,149.5,88.0,62.5,12,5,4,nan,32,7,12305,384.53125,425,150,87,61,220.5286989795918,149,88,62,372,0.5796758316550845,672.5966831579367,685.0475427504948,151.80722891566265,16.873493975903614,nan,nan,nan,nan,4.507893913753563,2.104493398028036,-0.9537355730908119
239,142.0,92.5,127.0,24,8,7,nan,64,12,22784,356.0,408,144,91,123,203.42347336388244,142,93,126,355,0.5777965351818805,666.7994285615302,688.7658213612576,151.73493975903614,16.913654618473895,nan,nan,nan,nan,4.507893913753563,2.104493398028036,-0.9537355730908119
240,109.5,128.0,100.0,2,1,2,nan,3,2,858,286.0,298,109,127,100,162.5625,109,128,100,291,0.5769742679680568,632.76385170345,721.4780662827925,151.3132530120482,17.275100401606426,nan,nan,nan,nan,2.0,1.0,0.0
241,134.5,87.0,356.0,14,5,4,nan,47,6,15134,322.0,399,134,86,355,181.9597286788338,134,86,355,399,0.5716481763877821,657.3182180276688,684.8118512641925,151.6144578313253,16.863453815261046,nan,nan,nan,nan,4.348458452036872,3.3525616208337774,-1.1659045405098132
242,34.5,213.5,104.5,16,5,5,nan,51,7,17658,346.2352941176471,408,34,213,103,194.32858780549228,34,213,104,353,0.5700497068545002,559.6354743366178,799.2325943122091,150.40963855421685,18.13855421686747,nan,nan,nan,nan,4.854930889924543,3.194905919089679,1.5375122449069847
243,21.0,86.5,353.5,16,4,5,nan,75,9,18993,253.24,335,21,86,350,142.16089832103313,21,86,352,250,0.5688726746709697,548.7978013211014,689.4950324819321,150.25301204819277,16.863453815261046,nan,nan,nan,nan,4.346129984141888,3.067356324605907,0.26303320949838166
244,153.0,115.0,155.5,12,4,4,nan,57,9,22213,389.70175438596493,440,152,114,159,218.11156053550815,153,114,156,402,0.5680878280173818,674.0468421460089,708.4584180512452,151.83132530120483,17.144578313253014,nan,nan,nan,nan,4.09878030638384,2.9933259094191533,1.5707963267948966
245,24.0,122.5,67.5,26,8,5,nan,168,19,50591,301.13690476190476,365,22,122,66,169.85202241397803,23,122,67,341,0.5672613585147328,549.3842533786471,720.7610102363745,150.26506024096386,17.224899598393574,nan,nan,nan,nan,5.653309292952322,2.9580657886221124,-1.351743466993138
246,104.5,89.5,336.0,7,3,3,nan,18,4,5225,290.27777777777777,341,104,89,335,161.7551881377554,104,89,335,341,0.5655316773560027,628.550601738234,688.6316730860455,151.25301204819277,16.893574297188756,nan,nan,nan,nan,3.0237157840738176,2.799416848895061,0.0
247,15.5,108.0,281.5,14,5,6,nan,40,9,10074,251.85,289,17,107,278,139.047008078037,16,108,280,279,0.564928381042048,544.7334138219501,707.9348176443993,150.20481927710844,17.07429718875502,nan,nan,nan,nan,5.465863594190293,2.211281815705678,-0.302772331802485
248,54.0,85.0,134.5,3,2,2,nan,5,3,1426,285.2,311,53,85,135,159.38888888888889,54,85,134,280,0.5605705353653772,579.6278255254499,687.262945087773,150.63855421686748,16.853413654618475,nan,nan,nan,nan,2.0,1.0,0.0
249,136.5,93.5,164.0,8,3,3,nan,29,6,9001,310.37931034482756,367,136,93,165,171.37018140589586,136,93,164,360,0.5600768515327698,659.1214260021716,690.8239164366531,151.63855421686748,16.933734939759034,nan,nan,nan,nan,3.0237157840738176,2.799416848895061,0.0
250,163.0,25.0,344.5,28,6,8,nan,127,11,43457,342.18110236220474,415,162,25,344,188.97211294158333,162,24,344,395,0.5594557068137943,685.0002947039675,630.5653157885746,151.95180722891567,16.251004016064257,nan,nan,nan,nan,7.301306552276451,3.1465535388572135,-0.3572746019264193
251,13.5,109.5,267.0,7,3,3,nan,21,8,4992,237.71428571428572,260,14,108,269,129.98476252480162,13,109,266,245,0.558684484177492,541.8329441019175,708.9337423328845,150.16867469879517,17.08433734939759,nan,nan,nan,nan,3.0237157840738176,2.7994168488950604,1.5707963267948966
252,55.0,122.5,27.5,5,2,3,nan,8,3,2128,266.0,290,54,122,26,150.5,54,122,27,269,0.5584415584415584,580.1410357847253,719.4019389078209,150.65060240963857,17.224899598393574,nan,nan,nan,nan,2.0,2.0,0.7853981633974483
253,45.5,116.0,131.5,6,3,2,nan,15,5,4424,294.93333333333334,319,45,115,131,165.89,45,115,131,319,0.5582702338886084,571.5842707616096,713.6959295973911,150.5421686746988,17.15461847389558,nan,nan,nan,nan,3.23606797749979,1.2360679774997898,1.0172219678978514
254,211.5,61.0,312.0,6,3,2,nan,7,2,3788,541.1428571428571,578,212,61,312,297.5625,211,60,312,544,0.5574941451990633,732.1737603482711,660.0155311595099,152.55421686746988,16.61244979919679,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,-1.2490457723982544
255,13.5,69.0,91.5,11,3,6,nan,31,7,7174,231.41935483870967,295,12,67,88,126.98725623582762,13,69,90,239,0.5569267549970511,540.2824202742347,673.3455338582891,150.14457831325302,16.67269076305221,nan,nan,nan,nan,3.9999999999999996,1.632993161855452,0.3217505543966422
256,69.0,128.0,217.0,12,4,4,nan,48,12,14651,305.2291666666667,335,69,128,217,165.97412509448225,68,128,217,315,0.5530846698960031,594.4510598516013,723.9897825758583,150.83132530120483,17.285140562248998,nan,nan,nan,nan,4.507893913753563,2.104493398028036,0.6170607537040848
257,65.5,115.5,218.5,9,5,3,nan,22,7,5955,270.6818181818182,291,64,115,216,149.2396529223935,64,115,218,278,0.5512242482767661,589.8323225075787,712.8973489769047,150.7710843373494,17.15461847389558,nan,nan,nan,nan,4.155374705678736,1.9054711331003737,-1.4250679295559632
258,25.5,80.5,122.0,18,5,5,nan,158,22,37931,240.06962025316454,290,25,80,115,130.76623567583255,25,80,121,242,0.5504080378258869,552.7116689345426,684.1017504591955,150.3012048192771,16.803212851405622,nan,nan,nan,nan,4.346129984141888,3.067356324605906,-1.307763117296515
259,97.0,95.0,151.0,17,4,8,nan,37,4,12243,330.8918918918919,396,96,94,152,178.75680881076383,97,95,151,358,0.5498535268374478,620.8125377174238,693.3089566994431,151.15662650602408,16.943775100401606,nan,nan,nan,nan,7.771792429349112,2.7566723481603375,0.3255383607222399
260,31.5,88.5,351.0,15,3,7,nan,87,18,22422,257.7241379310345,309,31,89,355,138.92370181405886,31,88,352,237,0.5482628004062836,558.4054447374231,691.6768691587486,150.3734939759036,16.893574297188756,nan,nan,nan,nan,6.299718804316896,2.445446718536873,-0.2473055805918936
261,57.0,137.5,155.0,4,2,3,nan,6,2,1723,287.1666666666667,307,57,137,155,159.390625,57,137,154,296,0.547029172029172,582.8176091160403,732.3119589191622,150.6867469879518,17.37550200803213,nan,nan,nan,nan,3.23606797749979,1.2360679774997898,0.5535743588970452
262,77.0,68.5,341.5,17,4,7,nan,104,13,30856,296.6923076923077,365,76,69,341,159.1199629919099,76,69,341,365,0.546449799555203,601.9292795855165,672.3736273572509,150.9156626506024,16.69277108433735,nan,nan,nan,nan,7.090055125929566,2.6295532441733536,0.045923063132368755
263,164.0,109.5,8.5,17,4,5,nan,79,7,41564,526.126582278481,602,164,108,11,284.1992456732592,164,109,9,573,0.5456789534713534,685.5962322747446,702.7698317662749,151.97590361445782,17.08433734939759,nan,nan,nan,nan,5.954895063868443,3.0586845716627087,0.5465818078146042
264,131.5,85.0,91.0,21,5,6,nan,63,8,19900,315.87301587301585,405,131,83,91,170.86705609095486,131,84,90,382,0.5453977531630706,654.493898547255,682.3205047401243,151.57831325301206,16.833333333333332,nan,nan,nan,nan,3.8297084310253524,3.8297084310253524,0.7853981633974483
265,5.5,98.5,33.0,14,5,5,nan,31,4,7407,238.93548387096774,270,4,99,32,125.69650309917361,5,98,32,254,0.5370654343471619,532.2809146981815,701.5395286047468,150.04819277108433,16.99397590361446,nan,nan,nan,nan,5.954751473679729,2.352162924607729,-1.0093174881280647
266,161.0,57.5,185.5,18,6,5,nan,37,7,11175,302.02702702702703,354,159,58,186,158.599723858172,160,57,185,319,0.5353828642260565,681.654123093278,659.4426407938513,151.9156626506024,16.582329317269078,nan,nan,nan,nan,5.196736578748781,2.5652886368981065,-1.1460311875954565
267,73.0,109.0,15.0,56,12,18,nan,464,30,148108,319.19827586206895,434,70,104,24,168.29381530456763,72,108,14,352,0.5328328206710545,595.7356823380644,703.081325837657,150.8433734939759,17.044176706827308,nan,nan,nan,nan,16.67064094356868,2.0498123159478543,0.6418287866392784
268,21.0,100.5,300.5,16,6,5,nan,68,11,19378,284.97058823529414,334,19,99,303,148.57442952249787,20,101,301,288,0.5321462600455231,546.7421988228502,700.890999565007,150.2289156626506,16.99397590361446,nan,nan,nan,nan,5.917289557876878,2.5575847676659347,0.5238890075287389
269,102.0,64.5,73.0,29,4,11,nan,123,16,33732,274.2439024390244,317,102,66,77,143.28468691871282,102,64,74,,0.5318690347590187,626.9397965164576,668.6913004752782,151.2289156626506,16.662650602409638,nan,nan,nan,nan,8.195978779282598,2.178141225101832,0.22743795207818165
270,93.5,93.0,91.0,2,1,2,nan,4,2,1131,282.75,304,93,93,91,150.0625,93,93,91,304,0.5307250221043325,617.9497576129727,692.5617646016376,151.12048192771084,16.933734939759034,nan,nan,nan,nan,2.0,1.0,0.0
271,4.5,114.0,163.5,21,5,6,nan,176,25,45176,256.6818181818182,310,3,113,169,133.38760405990467,4,113,163,247,0.5278905172053454,531.1819809897945,713.7575083683686,150.03614457831324,17.134538152610443,nan,nan,nan,nan,6.225841936162077,2.5482013373648726,-0.3282055948128336
272,28.0,149.0,264.5,9,4,4,nan,22,5,6535,297.04545454545456,346,28,149,264,154.4551247165533,28,148,264,333,0.5261202454234143,554.823682992306,743.9630734375763,150.33734939759037,17.49598393574297,nan,nan,nan,nan,3.0237157840738176,2.7994168488950604,1.5707963267948966
273,63.5,116.0,189.0,11,5,4,nan,35,6,10474,299.25714285714287,362,63,115,188,155.71771561633895,63,115,188,362,0.5256945550860888,588.8724998544351,712.9391327003692,150.75903614457832,17.15461847389558,nan,nan,nan,nan,4.898979485566356,2.0,1.1071487177940904
274,156.0,100.5,16.5,13,4,5,nan,21,3,8719,415.1904761904762,478,155,101,17,212.1728395061731,156,100,16,425,0.518196894316298,677.1361863480365,697.0329734350522,151.86746987951807,17.014056224899598,nan,nan,nan,nan,4.574174999174925,3.679464844031199,-0.19739555984988066
275,104.0,92.5,112.5,10,4,3,nan,61,15,18487,303.0655737704918,363,103,92,107,154.800174691358,103,92,111,277,0.5166195690845222,627.5501002838703,691.2829378071527,151.24096385542168,16.923694779116467,nan,nan,nan,nan,3.4641016151377544,2.7386127875258306,0.7853981633974483
276,140.5,114.5,33.5,17,5,5,nan,114,15,39101,342.99122807017545,430,140,114,34,175.7589404265287,140,114,33,389,0.5166115108234441,662.5965203816997,708.932603029019,151.6867469879518,17.144578313253014,nan,nan,nan,nan,3.8138503569823694,3.6725472503134826,-0.7853981633974466
277,38.5,132.0,307.5,15,5,4,nan,42,7,13034,310.3333333333333,380,38,131,307,157.35270134086684,38,131,307,380,0.5155268967734993,564.6593691922978,727.9000185540109,150.4578313253012,17.315261044176708,nan,nan,nan,nan,4.533315962095487,3.011458300982113,0.7160782948303692
278,129.5,68.5,146.0,7,3,3,nan,22,4,6082,276.45454545454544,314,129,68,145,142.18687500000019,129,68,145,314,0.5154344017158573,652.7988385359649,669.3414099069904,151.55421686746988,16.68273092369478,nan,nan,nan,nan,3.6514837167011076,2.10818510677892,-0.7853981633974483
279,248.0,157.5,195.0,5,2,3,nan,16,4,8846,552.875,599,248,157,195,281.95671874999977,248,157,195,599,0.5147426462198484,764.2484865594913,742.1830997930836,152.9879518072289,17.576305220883533,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,0.3217505543966422
280,19.5,67.5,297.0,5,3,3,nan,10,4,2119,211.9,227,19,67,297,105.54083333333338,19,67,296,217,0.508916659969461,547.0407345304336,673.0432800306382,150.2289156626506,16.67269076305221,nan,nan,nan,nan,4.093338188813542,1.5635160606788385,0.5535743588970452
281,159.0,102.5,327.0,8,4,3,nan,10,2,3957,395.7,427,158,102,326,199.515625,158,102,326,427,0.5078348711422208,679.9811409883112,697.7852128191049,151.90361445783134,17.02409638554217,nan,nan,nan,nan,3.0550504633038935,2.6666666666666665,-1.107148717794091
282,85.0,64.5,284.0,4,2,3,nan,5,2,1280,256.0,278,84,64,284,126.5625,85,64,284,249,0.5077733199598796,609.6771415991761,667.6885559549669,151.0120481927711,16.6425702811245,nan,nan,nan,nan,3.23606797749979,1.2360679774997898,0.5535743588970452
283,112.5,84.5,229.5,19,7,5,nan,62,9,19436,313.48387096774195,383,114,84,231,156.5215706447189,113,84,230,317,0.5075582680671379,638.2032003979882,683.8744409660098,151.3734939759036,16.843373493975903,nan,nan,nan,nan,8.074344016215086,3.730426224833129,-1.2767950250211129
284,161.0,153.0,128.5,5,2,4,nan,9,3,3912,434.6666666666667,458,161,153,129,219.6543209876546,161,152,128,430,0.5063752276867037,681.877942072704,742.0009764141525,151.93975903614458,17.53614457831325,nan,nan,nan,nan,3.4641016151377544,1.4142135623730951,0.3217505543966422
285,5.0,108.5,48.0,11,4,5,nan,21,4,4854,231.14285714285714,276,5,107,48,112.6785575929753,4,108,48,248,0.5063558313893438,533.1689964273512,708.4536416200935,150.06024096385542,17.07429718875502,nan,nan,nan,nan,6.081053090682383,2.1922402412245745,-0.7028238246901349
286,115.5,116.5,317.5,1,1,1,nan,3,3,901,300.3333333333333,309,115,116,317,150.2222222222222,115,116,317,309,0.5001849796522382,638.6774608023491,711.6723399401677,151.3855421686747,17.164658634538153,nan,nan,nan,nan,1.0,1.0,0.7853981633974483
287,115.5,90.0,46.0,21,5,6,nan,91,16,28385,311.9230769230769,393,114,91,42,154.39503256131013,115,89,44,308,0.4992423969020276,638.10219010328,689.9663641451734,151.3734939759036,16.913654618473895,nan,nan,nan,nan,4.09878030638384,2.9933259094191533,0.0
288,25.0,121.5,161.0,9,4,3,nan,24,6,6604,275.1666666666667,313,24,121,162,134.4339411690602,25,121,161,271,0.4991285662134157,551.3199583174196,719.8060187196685,150.289156626506,17.214859437751002,nan,nan,nan,nan,3.0237157840738176,2.799416848895061,0.0
289,169.5,130.0,331.5,9,3,4,nan,26,7,12094,465.15384615384613,500,169,130,330,230.93531746031763,169,130,331,494,0.49738384118095547,689.9458752076132,721.7045294095641,152.03614457831324,17.305220883534137,nan,nan,nan,nan,3.098386676965933,1.7888543819998317,0.3217505543966422
290,108.5,106.5,328.5,6,3,3,nan,10,3,3158,315.8,367,108,106,329,154.38888888888889,108,106,328,341,0.4958957887223412,632.1350441909406,703.2591166647283,151.3012048192771,17.06425702811245,nan,nan,nan,nan,3.126943839882286,2.309401076758503,-0.7853981633974483
291,90.5,69.5,213.5,1,1,1,nan,3,3,724,241.33333333333334,249,90,69,212,117.55555555555554,90,69,213,249,0.48710865561694283,615.3815332645713,671.7951515635345,151.0843373493976,16.69277108433735,nan,nan,nan,nan,1.0,1.0,0.7853981633974483
292,152.5,123.5,233.0,11,5,3,nan,20,6,8255,412.75,469,153,123,233,198.69685374149682,153,123,233,469,0.48695946649994853,674.8382824217301,716.2446992267628,151.84337349397592,17.234939759036145,nan,nan,nan,nan,3.7032803990902057,2.138089935299395,-0.7853981633974483
293,137.0,77.0,60.0,15,6,4,nan,71,12,22120,311.5492957746479,403,137,77,61,149.6458138463718,137,77,60,353,0.48643930611578845,660.3250426262293,676.85813899983,151.65060240963857,16.77309236947791,nan,nan,nan,nan,4.09878030638384,2.9933259094191533,1.5707963267948966
294,173.0,93.5,225.0,9,4,3,nan,15,4,6209,413.93333333333334,446,173,94,224,198.67187499999977,172,93,224,405,0.4824572498229277,694.4265283236541,690.2396191059944,152.0843373493976,16.943775100401606,nan,nan,nan,nan,3.265986323710904,2.0,0.0
295,208.5,67.5,213.0,18,7,7,nan,74,10,40231,543.6621621621622,592,207,68,217,259.33472363945583,208,67,214,577,0.4816372746364478,727.2865283966262,666.3016298430584,152.49397590361446,16.68273092369478,nan,nan,nan,nan,9.543186207397856,2.1627753029224563,-0.7375793747517239
296,104.0,80.0,326.5,17,4,6,nan,50,7,15051,301.02,384,103,79,326,142.4160794400404,104,79,326,337,0.4809686935856346,627.7290499261776,679.9689059267428,151.24096385542168,16.79317269076305,nan,nan,nan,nan,5.196736578748782,2.565288636898107,0.4247651391994398
297,177.0,74.0,38.5,3,2,2,nan,6,3,2123,353.8333333333333,377,176,73,37,166.9876543209875,176,73,38,353,0.47877951222965515,697.6512948893148,671.8435567985462,152.12048192771084,16.73293172690763,nan,nan,nan,nan,2.3094010767585034,1.3333333333333333,0.7853981633974483
298,34.5,82.0,90.5,4,1,4,nan,7,3,1693,241.85714285714286,257,34,81,90,115.00617283950612,34,82,90,246,0.47808570695406705,561.3767204150226,684.5871196767675,150.40963855421685,16.813253012048193,nan,nan,nan,nan,3.265986323710904,1.0,0.0
299,18.0,106.0,252.5,13,4,4,nan,97,15,24926,256.96907216494844,296,18,105,255,121.33733377425045,17,105,253,286,0.4777859083291188,545.7174489650017,706.1524904960111,150.21686746987953,17.05421686746988,nan,nan,nan,nan,5.033222956847167,2.9059326290271157,0.7853981633974483
300,61.5,108.5,73.5,6,3,3,nan,9,3,2647,294.1111111111111,327,61,108,72,140.91358024691354,61,108,73,309,0.4774933065595715,587.0428631080538,706.9358683551532,150.73493975903614,17.08433734939759,nan,nan,nan,nan,3.126943839882286,2.309401076758503,-0.7853981633974483
301,156.0,121.5,140.0,7,4,3,nan,9,2,3962,440.22222222222223,474,157,120,139,207.8402777777775,155,121,139,435,0.47733652312599617,678.7058236589419,713.479368137612,151.89156626506025,17.204819277108435,nan,nan,nan,nan,3.9999999999999996,1.632993161855452,-1.2490457723982544
302,36.0,113.0,166.0,14,4,4,nan,77,10,24225,314.61038961038963,398,35,112,165,148.40728512970617,35,112,165,398,0.4760172504802441,562.0052863148462,711.5118210825576,150.42168674698794,17.12449799196787,nan,nan,nan,nan,5.033222956847167,2.9059326290271157,-0.7853981633974483
303,157.5,107.0,283.5,14,3,6,nan,53,7,21330,402.45283018867923,486,157,107,283,190.0166627847518,157,107,283,486,0.47542412297711717,678.9395754302589,702.1738861313135,151.89156626506025,17.07429718875502,nan,nan,nan,nan,4.346129984141888,3.067356324605906,-0.2630332094983816
304,101.5,178.0,347.0,10,3,6,nan,12,2,5135,427.9166666666667,459,101,179,346,204.49000000000032,101,177,347,431,0.4752265861027198,624.2258965305089,766.964425302657,151.21686746987953,17.79718875502008,nan,nan,nan,nan,4.155374705678736,1.9054711331003737,0.14572839723893355
305,86.5,107.0,33.0,14,3,6,nan,37,6,10636,287.4594594594595,351,86,107,32,134.0680426954734,86,107,32,351,0.47193670975926644,611.0446918198788,705.0281529914524,151.03614457831324,17.07429718875502,nan,nan,nan,nan,4.618802153517006,2.3517789431685254,0.46364760900080615
